Ticker,YF Ticker,Sector,Price (Rs),Mkt Cap (LCr),Mkt Cap Raw,P/E,Fwd P/E,PEG,PEG Method,Earn Traj,52W Pos%,ROIC%,ROE%,Int Coverage,Op Margin%,Debt/Eq,Quality Score,Momentum Score,Ret 1Mo%,Ret 3Mo%,Ret 6Mo%,Trailing Vol%,Eligible,Data Sources,Rev Q1 (1000Cr),Rev Q2 (1000Cr),Rev Q3 (1000Cr),Rev Q4 (1000Cr),Rev Growth% (CAGR),MC% of Index,Score,Rank,Conviction Score
AARTIIND,AARTIIND.NS,Chemicals,492.7,0.1787154432,178715443200.0,33.677376,24.538967,0.09480964522727273,Yahoo EPS growth,1.0,72.36780533458118,0.05803426342912856,,4.420565453137103,8.881,83.392,22.68364351402005,0.4640449871596449,-7.010844015943308,-0.897428358269603,10.640837577931862,38.03872917994151,True,PE:Yahoo | FwdPE:Yahoo | PEG:Yahoo(Yahoo EPS growth) | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.2387,0.2205,0.2318,0.1675,12.532820103087406,0.04292729244051855,22.522292406390978,26,16.116472637415708
AAVAS,AAVAS.NS,Financials,1275.1,0.101108195328,101108195328.0,14.792344,11.095676,,—,0.021487204249155012,30.175685172171445,0.005254108200948076,,100.0,54.527,310.553,50.0,0.6063391256093302,-9.96328064191644,-9.25846712970918,8.077633735688705,29.753835132237644,True,PE:Yahoo | FwdPE:Yahoo | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.06420377,0.06270102,0.0602369,0.05911819,2.7889588497701734,0.024286099685973457,36.99082336683128,62,30.098433275672416
ABBOTINDIA,ABBOTINDIA.NS,Health Care,25550.0,0.542919655424,542919655424.0,33.66981,28.195896,,—,0.015965612526865236,6.624102154828412,4.828151476118007,,86.93957583033213,27.719998,3.602,73.5436640988001,0.37561566501270005,-9.203980099502484,-0.40801833608243854,-2.012835647385236,19.144953530822807,True,PE:Yahoo | FwdPE:Yahoo | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.181368,0.170951,0.172404,0.175715,1.0610816986684979,0.1304088242335602,49.42294789498239,18,22.161175113676116
ACE,ACE.NS,Industrials,1129.0,0.134382485504,134382485504.0,30.771328,23.970276,1.0753877921311485,Yahoo EPS growth,0.11144945188794142,85.1408294522067,5.205056322375787,,26.180290125160013,13.841999999999999,0.393,62.58694425462923,0.7638581673993706,3.1907367226875483,21.758286952605488,30.631596803350945,35.92402523375311,True,PE:Yahoo | FwdPE:Yahoo | PEG:Yahoo(Yahoo EPS growth) | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.078568,0.102949,0.085463,0.065208,6.4097948653645265,0.032278554952065566,55.03732892816111,32,36.249517172469616
ACUTAAS,ACUTAAS.NS,Health Care,3383.7,0.277027291136,277027291136.0,71.94769,46.20252,0.6829388885245902,Yahoo EPS growth,0.33826247689463956,85.38556193601312,1.4035902580404702,,100.0,31.319000000000003,2.081,67.94508811966274,1.0891917083507088,7.303230036157338,9.267930523633439,54.66928859962466,43.4873477279685,True,PE:Yahoo | FwdPE:Yahoo | PEG:Yahoo(Yahoo EPS growth) | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.03296748,0.04223519,0.03931833,0.02072372,16.73632359319548,0.0665417119397533,53.63415610897555,11,31.813138912387835
ADANIENSOL,ADANIENSOL.NS,Utilities,1373.0,1.679116468224,1679116468224.0,56.50206,37.97552,0.305953717735849,Yahoo EPS growth,0.620608899297424,57.805051222233494,-0.0292244049046137,,2.4402445102465626,24.951999999999998,194.5,28.927481700821872,1.4892267759851738,-13.265950726468734,-7.9203257675280465,38.365415387514815,34.66991525171017,True,PE:Yahoo | FwdPE:Yahoo | PEG:Yahoo(Yahoo EPS growth) | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.971108,0.744327,0.672965,0.681928,12.506168928688833,0.4033223004263703,39.470728681204704,12,39.322389543421096
ADANIENT,ADANIENT.NS,Materials,3060.0,4.354298609664,4354298609664.0,53.18964,46.476307,,—,-0.6678316367268966,87.60053619302948,0.8388798477368289,,2.6254350522688417,9.395000000000001,119.56,22.493632543076206,1.5133635343097178,3.207531477911729,3.9543381737359606,56.1046474155088,34.95334381882324,True,PE:Yahoo | FwdPE:Yahoo | ROIC:Computed | IC:Yahoo | ET:Yahoo,3.292398,3.243931,2.481959,,,1.0458987004341316,42.08000739439588,19,34.91520281505467
ADANIGREEN,ADANIGREEN.NS,Utilities,1281.3,2.110526980096,2110526980096.0,123.43931,42.950077,0.22918707303142924,Yahoo EPS growth,0.9370091522157994,59.58453548759376,0.5842720707752771,,1.6100682593856654,66.78,346.548,43.166610320898776,1.4030705510229862,-2.8582222268290325,-13.571666183600339,48.7548714396276,36.78581496049878,True,PE:Yahoo | FwdPE:Yahoo | PEG:Yahoo(Yahoo EPS growth) | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.4323,0.3328,0.2433,0.2824,15.249800171598093,0.5069467263486352,50.8041676419209,5,52.02374142720666
ADANIPORTS,ADANIPORTS.NS,Industrials,1764.6,4.065566130176,4065566130176.0,30.122908,22.573994,,—,0.012059973924380737,78.88499415790352,1.191649059237946,,6.694815494072832,44.629999999999995,64.051,63.265936904983256,0.8441651939289363,5.981980515671914,-2.227397614948523,27.347240780990557,25.309335683315577,True,PE:Yahoo | FwdPE:Yahoo | ROIC:Computed | IC:Yahoo | ET:Yahoo,1.08208,1.073758,0.970459,0.912614,5.841848095804725,0.9765454125361924,42.6725376634317,73,20.619144450591
ADANIPOWER,ADANIPOWER.NS,Utilities,209.97,4.049207558144,4049207558144.0,28.41272,26.683187,0.5960400212987012,Yahoo EPS growth,0.22383720930232565,65.71317829457364,2.073330781674672,,7.7743321337526785,35.876998,82.332,66.71046432964847,1.2244445025112374,1.8777268328870278,-5.673856485403316,43.255775894341774,33.793323402238066,True,PE:Yahoo | FwdPE:Yahoo | PEG:Yahoo(Yahoo EPS growth) | ROIC:Computed | IC:Yahoo | ET:Yahoo,1.890189,1.422309,1.245144,1.410915,10.238880340185696,0.9726160979064483,62.80109863056366,2,65.4686668854379
ATGL,ATGL.NS,Energy,594.8,0.654166982656,654166982656.0,103.08492,,,—,-0.06999999999999999,33.2451832262939,0.42128790328909055,,10.151700861532996,11.602,58.65,46.41425397672526,0.20062379659085175,-9.926552618527074,-17.394625668129628,-2.072463259850854,39.14834377645487,True,PE:Yahoo | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.175353,0.155722,0.150735,0.137858,8.349540929821742,0.1571303344948185,52.145998106929646,8,44.442379899873075
ABCAPITAL,ABCAPITAL.NS,Financials,395.0,1.08137807872,1081378078720.0,25.582903,15.570147,0.4043215591935485,Yahoo EPS growth,0.19254658385093162,76.66666666666667,6.262121192520385,,1.4526946601466488,17.869,495.936,7.263473300733245,0.8730029960401591,-3.8812536155847233,7.278649349392108,23.456785413218206,31.314942964463032,True,PE:Yahoo | FwdPE:Yahoo | PEG:Yahoo(Yahoo EPS growth) | ROIC:Computed | IC:Yahoo | ET:Yahoo,1.174854,1.307754,1.150049,0.907304,8.99594927065197,0.2597460644295318,30.43126532642323,81,31.090580264089045
ABFRL,ABFRL.NS,Industrials,50.44,0.061374242816,61374242816.0,,,,—,-0.008620689655172422,2.283205268935234,1.9506970537626858,,1.4003269882050684,-11.4930004,98.822,15.171012924069515,-0.11873785244707075,-11.087609670866193,-17.270792821336777,-14.912281266232409,32.21105583892148,True,ROIC:Computed | IC:Yahoo | ET:Yahoo,0.202556,0.199013,0.237366,0.183146,3.4147670673294606,0.014742039202115392,19.72614237093203,116,3.9394479813548684
ABLBL,ABLBL.NS,Industrials,83.61,0.101555904512,101555904512.0,57.662067,26.970968,1.3485484000000008,Yahoo EPS growth,0.09999999999999995,1.4811555946619814,-33.606957008712094,,3.8901053671386236,5.0819997,213.719,17.202017640462078,-0.24950520746508895,-7.058691127996153,-16.538600058779007,-13.71999420229929,26.698052285081843,True,PE:Yahoo | FwdPE:Yahoo | PEG:Yahoo(Yahoo EPS growth) | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.204574,0.217416,0.234317,0.184058,3.585407634007276,0.024393639038621153,46.77614940124546,60,30.071065140193255
ABREL,ABREL.NS,Real Estate,1281.6,0.141716553728,141716553728.0,,21.928476,,—,-0.25652173913043486,22.763217352010845,-1.0488857265467388,,4.596502732240437,-38.474998,152.371,15.32167577413479,0.6239865469876861,-8.049940401173238,-2.421971441312376,13.212884110765643,34.07577393228397,True,FwdPE:Yahoo | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.018805,0.0082,0.008079,0.014421,9.251142410627944,0.0340401916958921,45.9,5,20.494096593568134
ABSLAMC,ABSLAMC.NS,Financials,1109.9,0.32115900416,321159004160.0,31.948761,25.454329,2.1817996285714263,Yahoo EPS growth,0.05833333333333339,77.75198297543045,6.306183297695775,,100.0,65.116,1.577,50.0,0.19021330047367785,6.8650154538950625,-0.731789493727053,13.754228812959756,36.21835771688341,True,PE:Yahoo | FwdPE:Yahoo | PEG:Yahoo(Yahoo EPS growth) | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.046296,0.045823,0.047808,0.044739,1.1468585639721196,0.07714211063480178,69.95775051093486,7,77.85396335369347
CPPLUS,CPPLUS.NS,Industrials,3825.5,0.452558290944,452558290944.0,94.340324,50.736073,0.5430413302229845,Yahoo EPS growth,0.4671474358974359,90.63480990582491,0.5108263241275807,,20.24685769994081,13.607,9.604,48.67811321380998,2.9912799538729833,3.2746625567485976,13.335801235773936,136.33671075756945,44.48331491960079,True,PE:Yahoo | FwdPE:Yahoo | PEG:Yahoo(Yahoo EPS growth) | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.1402419,0.1422029,0.113911,0.0919636,15.103167323976674,0.10870410387530721,43.98591423381943,68,27.98427667559868
AEGISLOG,AEGISLOG.NS,Energy,1353.6,0.475113586688,475113586688.0,38.022472,32.187725,0.18986307834101382,Yahoo EPS growth,0.84765625,84.35499620266897,3.692171173360899,,12.862048674840047,28.032,47.243,71.69916882458243,2.0073264394715475,8.54851448163092,38.055449314596416,126.08614185246556,58.55431635811952,True,PE:Yahoo | FwdPE:Yahoo | PEG:Yahoo(Yahoo EPS growth) | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.235686,0.259439,0.17254,0.229401,0.905032433640307,0.11412186609634548,48.71709516301717,9,52.72435978605458
AEGISVOPAK,AEGISVOPAK.NS,Energy,295.1,0.326968311808,326968311808.0,106.5343,38.999985,1.7372720590909094,Yahoo EPS growth,0.11224489795918366,89.32177992051601,0.13451837609518066,,6.629701139422946,53.025999999999996,84.438,56.657426365575134,0.9066251384609555,8.692451603504825,24.710459218218617,53.163408312335704,49.05109600680465,True,PE:Yahoo | FwdPE:Yahoo | PEG:Yahoo(Yahoo EPS growth) | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.0233774,0.02434517,0.01974892,0.0187629,7.604908200910221,0.07853750122789988,60.039747672159656,4,66.12007494777046
AFCONS,AFCONS.NS,Industrials,253.8,0.093343744,93343744000.0,64.910484,17.345284,,—,-0.35614035087719303,2.0833333333333384,2.4773566226597787,,2.8909404659188955,6.288,66.542,26.97389646420439,-0.051643548699725914,-6.553756499170937,-21.870128930675804,-8.351156504116553,34.80396003373708,True,PE:Yahoo | FwdPE:Yahoo | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.2671,0.261384,0.297577,0.298839,-3.673553839001076,0.02242108529869286,33.81866612067139,97,15.321768166862663
AFFLE,AFFLE.NS,Information Technology,1567.6,0.220624715776,220624715776.0,46.296513,31.643225,1.477994111801241,Yahoo EPS growth,0.10704787234042562,33.843355446180176,2.67974682726396,,100.0,17.857,0.405,60.86072857166764,0.5301201128887624,-6.294461551281683,5.462859919144836,13.775578460695016,37.85942001447526,True,PE:Yahoo | FwdPE:Yahoo | PEG:Yahoo(Yahoo EPS growth) | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.0747164,0.0724377,0.0717474,0.062074,6.373978395449664,0.05299386289255297,54.255677792570054,8,59.277000631051834
AJANTPHARM,AJANTPHARM.NS,Health Care,3533.4,0.441530187776,441530187776.0,38.909813,30.306757,0.9817275960063394,Yahoo EPS growth,0.1543542074363992,82.08853420639794,-24.65412467561663,,100.0,25.195997999999996,5.874,54.32999833333333,0.5540146282946585,-0.21463139385060614,16.74204896375422,14.305781898201175,26.20944023941719,True,PE:Yahoo | FwdPE:Yahoo | PEG:Yahoo(Yahoo EPS growth) | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.162596,0.142164,0.137484,0.130265,7.669832605437965,0.10605516318344346,46.76907889334586,23,27.112342424403824
ALKEM,ALKEM.NS,Health Care,5087.5,0.608286932992,608286932992.0,28.168428,22.78218,,—,-0.16018127832473825,4.135977337110481,2.9492100046246277,,30.106665516944037,17.803,14.267,61.50173003292338,0.04454982336790038,-7.162408759124084,-4.450596431790277,-6.381237503249282,17.53477784690077,True,PE:Yahoo | FwdPE:Yahoo | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.374015,0.360332,0.373682,0.400099,-2.222142219322887,0.14610998687489865,45.77292410937582,29,20.16171978887669
ABDL,ABDL.NS,Consumer Staples,632.5,0.176916660224,176916660224.0,79.962074,40.71889,,—,-0.06435643564356436,75.97087378640775,0.5827399999210094,,4.204446946493451,9.467,68.251,26.36098101888754,0.9854762794689089,0.7646945514771852,1.3063320758937236,37.61359095689099,37.391966882523384,True,PE:Yahoo | FwdPE:Yahoo | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.09789358,0.10068872,0.10029786,0.09228561,1.9858863417412387,0.04249522635006119,38.385717692941334,20,18.16429028656163
ARE&M,ARE&M.NS,Consumer Discretionary,813.9,0.148964343808,148964343808.0,16.15522,13.9073105,1.31,Yahoo,0.07944444444444443,37.10197241201495,0.8711927002560432,,52.44444444444444,5.862,5.015,44.30043748676792,0.638372887024023,-14.21795585102198,-2.340463598968756,5.826231329836773,31.398869827164916,True,PE:Yahoo | FwdPE:Yahoo | PEG:Yahoo(Yahoo) | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.421454,0.353575,0.341015,0.340108,7.409932630528671,0.03578110450533222,49.36344249037412,27,32.92541561580621
AMBER,AMBER.NS,Consumer Discretionary,7245.0,0.255514984448,255514984448.0,277.79907,38.084766,,—,-0.3965742251223491,51.616062683643484,1.3598330685463593,,3.8777769876525348,5.242999999999999,46.566,25.629336533276387,0.021042719950848807,3.7222619899785148,-4.921259842519687,4.552998051807489,39.478549530164905,True,PE:Yahoo | FwdPE:Yahoo | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.38877245,0.41475199,0.29428166,0.34491322,4.070717075235297,0.061374474773615115,52.09995163980352,19,27.035921830544137
AMBUJACEM,AMBUJACEM.NS,Materials,391.85,0.973675626496,973675626496.0,21.977005,27.003393,5.15,Yahoo,-0.09306954570947838,1.9704433497537162,0.9434285891527647,,32.92102321005322,7.947,1.205,46.405612046756744,-0.034336490718113795,-6.5689051487608285,-8.02722278355562,-7.419863181903985,24.782906329278536,True,PE:Yahoo | FwdPE:Yahoo | PEG:Yahoo(Yahoo) | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.9474,1.089168,1.018052,,,0.23387603003073268,75.18558217039488,1,84.0389578827564
ANANDRATHI,ANANDRATHI.NS,Financials,2211.0,0.367117238272,367117238272.0,79.99277,65.69604,1.0246090092489364,Yahoo EPS growth,0.3205907785651661,95.11735005271042,18.453328222809475,,33.06206988243189,48.529997,8.25,50.0,2.2459675649770237,1.005025125628145,24.101932549299686,44.08230787367826,19.179832968109135,True,PE:Yahoo | FwdPE:Yahoo | PEG:Yahoo(Yahoo EPS growth) | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.0321985,0.02878182,0.02896239,,,0.08818123809043982,58.74510126067255,20,64.58839193008397
ANANTRAJ,ANANTRAJ.NS,Real Estate,598.35,0.215332356096,215332356096.0,36.75368,20.496119,,—,0.017412935323383158,57.34624981652724,1.1385631178925915,,58.32408749665935,26.478,11.703,62.776871438997496,0.9876746412671585,-4.576989516903884,10.843925752380311,33.18514101671368,38.2333705411023,True,PE:Yahoo | FwdPE:Yahoo | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.06314,0.064681,0.064159,0.063079,0.03222432578378065,0.051722642747187436,42.76319781232339,7,26.64787724932136
ANGELONE,ANGELONE.NS,Financials,305.0,0.278674669568,278674669568.0,27.551943,17.266348,2.0092531329353225,Yahoo EPS growth,0.04296707994869604,63.47648531155316,0.08883872593231668,,4.409129237866124,24.655001000000002,129.314,22.04564618933062,1.1404671955894867,4.810996563573888,-13.15831135986092,44.635489402962406,34.919454933382774,True,PE:Yahoo | FwdPE:Yahoo | PEG:Yahoo(Yahoo EPS growth) | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.1424388,0.1454965,0.1330446,,,0.06693741079176313,52.79321839763075,31,57.546779777381396
ANTHEM,ANTHEM.NS,Health Care,940.9,0.528516579328,528516579328.0,92.60827,62.2479,,—,-0.15533980582524273,90.80070281124499,4.114645123100023,,100.0,28.832,1.772,73.2026916988015,1.5156875255735642,7.5437190716963975,22.569102471902426,47.387423012361516,26.287544938121414,True,PE:Yahoo | FwdPE:Yahoo | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.0418218,0.0610943,0.0423153,0.0550027,-8.727578936146173,0.12694921800958037,60.013063920905374,6,27.962360289995875
ANURAS,ANURAS.NS,Chemicals,1219.4,0.138828496896,138828496896.0,79.38802,32.56075,3.480631896551724,Yahoo EPS growth,0.0467741935483871,47.10654407787995,0.41412007882447155,,3.7766073707440544,16.231,41.317,29.47803433792086,-0.29334273908922326,0.960421851049964,-3.32963367584439,-3.764497836867009,16.10716427680127,True,PE:Yahoo | FwdPE:Yahoo | PEG:Yahoo(Yahoo EPS growth) | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.065498,0.0635783,0.0512447,0.0485827,10.471130212518798,0.033346482982239634,68.04774687829894,4,58.6230817616467
APARINDS,APARINDS.NS,Industrials,17500.0,0.73276588032,732765880320.0,59.52381,46.53513,0.5981390923998429,Yahoo EPS growth,0.3889992360580596,91.72668038408779,1.2327563659992096,,4.440026537942394,10.8009994,17.716,31.597852507880106,1.926105197693578,-2.440235389064205,9.850850498141739,85.71020109658143,45.7661588739814,True,PE:Yahoo | FwdPE:Yahoo | PEG:Yahoo(Yahoo EPS growth) | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.656662,0.657119,0.546104,0.50842,8.902977255714205,0.17600972065815662,38.63449229016205,81,23.98200270544291
APOLLOHOSP,APOLLOHOSP.NS,Health Care,8836.0,1.270481158144,1270481158144.0,60.975777,40.553112,1.186247493877551,Yahoo EPS growth,0.17093023255813952,90.90715954960696,0.8233225457736881,,10.769727604605448,12.167,85.146,49.30304406423983,0.7824728270396436,2.899685343904057,4.4610727665282734,16.790368322050007,17.752288000465203,True,PE:Yahoo | FwdPE:Yahoo | PEG:Yahoo(Yahoo EPS growth) | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.70435,0.66055,0.64774,0.58421,6.4322338571360715,0.30516845796466785,52.11514453424701,13,30.773010148878203
APOLLOTYRE,APOLLOTYRE.NS,Consumer Discretionary,417.65,0.264197586944,264197586944.0,15.479985,12.454913,0.3495965235172416,Yahoo EPS growth,0.17813267813267802,29.880136986301352,0.877255802199244,,11.071008600388538,6.451,21.987,44.82267256410456,0.38641246383789263,-5.732986027832476,0.8616782953217772,4.930924745534626,27.59722258296724,True,PE:Yahoo | FwdPE:Yahoo | PEG:Yahoo(Yahoo EPS growth) | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.739779,0.7335674,0.7743077,0.683109,2.6921698762231383,0.06346002826477849,37.52315787228034,44,23.849674938671246
APTUS,APTUS.NS,Financials,249.11,0.124758704128,124758704128.0,12.677354,9.53087,0.5102502353658535,Yahoo EPS growth,0.0933940774487472,38.53765805387576,,,,78.45099599999999,156.2,0.0,0.42778733989051526,-2.213934991029809,-8.650535585150754,10.649476502137745,30.069640435034195,True,PE:Yahoo | FwdPE:Yahoo | PEG:Yahoo(Yahoo EPS growth) | ET:Yahoo,0.04409789,0.04326067,0.04060422,0.03697099,6.052011412027936,0.029966931120828762,30.351825534910287,82,30.99659585374401
ASAHIINDIA,ASAHIINDIA.NS,Consumer Discretionary,985.8,0.251307229184,251307229184.0,56.818443,42.49138,0.2772742593220339,Yahoo EPS growth,0.7662337662337662,70.49180327868851,0.43685410882454334,,4.875287958115183,17.254,55.868,34.147614176811835,0.15943808662937065,10.804682249651009,10.637152460488352,15.37301915153828,28.652732847370498,True,PE:Yahoo | FwdPE:Yahoo | PEG:Yahoo(Yahoo EPS growth) | ROIC:Computed | IC:Yahoo | ET:Yahoo,0.139207,0.132547,0.122036,0.121858,4.536753724237519,0.060363775656059174,48.34918356251236,28,32.147972226086054
ASHOKLEY,ASHOKLEY.NS,Industrials,163.75,0.96184369152,961843691520.0,27.613829,19.986353,,—,-0.09302325581395349,37.1640520491305,0.6717480989305371,,2.681194137714814,19.645001,344.737,30.296225609298414,0.1309265487060433,-7.081652403166261,3.312302839116721,-2.406436443350324,35.70869320257381,True,PE:Yahoo | FwdPE:Yahoo | ROIC:Computed | IC:Yahoo | ET:Yahoo,1.302001,1.71389,1.476195,1.251845,1.3180726181787117,0.2310340096448193,33.940961566443,95,15.3949389815633
